staging_id,candidate_name,city,region,original_source,original_source_tier,cartescolaire_name,cartescolaire_id,match_type,match_confidence,live_match,duplicate_signal,recommended_decision,reason
f505132b-8cf1-4daa-8471-b690298cb789,COMPLEXE SCOLAIRE ILE EDUCATIVE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE ILE EDUCATIVE,11060129,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
c4ec5341-c19b-4ff3-803f-7cd6dab42a87,"COMPLEXE SCOLAIRE INTERNATIONALE ""LA GAIETE",Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COMPLEXE INTERNATIONAL LA GAIETE,11060149,OFFICIAL_PROBABLE,MEDIUM,,,OFFICIAL_CORROBORATED_REVIEW,"signal officiel present mais ambigu - reste en revue humaine, jamais auto-promu (paragraphe 9). chevauchement de mots partiel (50%), signal insuffisant pour STRONG"
7634bcfe-1190-4717-9176-58a791ca0a7f,COMPLEXE SCOLAIRE ORNEL BILINGUAL ACADEMY,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,ORNEL BILINGUAL ACADEMY,11060181,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
f9060410-d218-49cd-91b1-86afc59e802a,FONDATION TSOUNGUI,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,FONDATION TSOUNGUI,11060162,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
6a949ee2-dac9-47cf-b9c0-fd4713976f9d,INSTITUT BILINGUE D'ETOUDI,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,CHRISTIAN COMPREHENSIVE SECONDARY SCHOOL-ETOUDI,11060115,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
632fab45-b9b6-4e26-8428-5250c2653dcb,INSTITUT BILINGUE TOUMWA (IBT),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT BILINGUE TOUMWA,11060170,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
ad534f58-52f6-4f02-bcf1-b8aaa59cf372,INSTITUT BLAISE PASCAL,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT BLAISE PASCAL,11060171,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
fd6168df-d484-44d5-8d41-e35340beffe9,INSTITUT MATAMFEN,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT MATAMFEN,11060172,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
fd93be9c-aee6-449c-9338-d8cc0dae53c6,INSTITUT POLYVALENT JUNIOR,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT POLYVALENT JUNIOR DE YAOUNDE,11060174,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
2afd2b41-596d-44b5-ad3c-53264e43cdac,INSTITUT PRIVE LAÏC DE DEVELOPPEMENT INDUSTRIEL ET COMMERCIAL (ISDIC),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,LYCEE TECHNIQUE INDUSTRIEL ET COMMERCIAL DE SA&#039;A,CE21325L89,OFFICIAL_PROBABLE,MEDIUM,,matricule cartescolaire CE21325L89 egalement revendique par 2 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire CE21325L89 egalement revendique par 2 autre(s) candidat(s) staging
3b5d047f-7cd7-4104-8218-b4c9b88694c4,COLLEGE DE L'UNITE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE D&#039;ENSEIGNEMENT TECHNIQUE ET GENERAL DE L&#039;UNITE,11060125,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
38f52a0b-44cb-4fd3-8d81-355a0ab9c024,COLLEGE TECHNIQUE INDUSTRIEL,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,LYCEE TECHNIQUE INDUSTRIEL ET COMMERCIAL DE SA&#039;A,CE21325L89,OFFICIAL_STRONG,HIGH,,matricule cartescolaire CE21325L89 egalement revendique par 2 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire CE21325L89 egalement revendique par 2 autre(s) candidat(s) staging
12048d04-0ac5-43d8-92ee-9b4606422255,CETI BENIGNA,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BENIGNA D&#039;ETOUDI,11060118,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060118 egalement revendique par 2 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060118 egalement revendique par 2 autre(s) candidat(s) staging
ac5cb5af-55aa-4f16-bbe4-062501eda37d,COLLEGE PRIVE LAIC INSTITUT JEAN BODY ZIBI,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT JEAN BODY ZIBI,11060195,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060195 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060195 egalement revendique par 1 autre(s) candidat(s) staging
8c616a3e-f716-49fd-a19b-3531d93c4b0f,BODIO BILINGUAL COMPLEX,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,BODIO BILINGUAL COMPLEX,11060318,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
d5a7bcd2-cec7-4dab-b571-9ebd2bdd9bf4,CAMEROON SCHOOL OF EXCELLENCE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,CAMEROON SCHOOL OF EXCELLENCE,11060319,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
bb185b53-452b-49d8-b923-7f306e4de49e,COLLEGE BILINGUE GOLDEN INSTITUTE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,GOLDEN INSTITUTE,11060357,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060357 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060357 egalement revendique par 1 autre(s) candidat(s) staging
6173603e-1639-4ce4-b143-f9adee4519af,COLLEGE FOCHE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE FOCHE,11060327,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
1c5f0895-33a5-491d-9f0a-64c1c40a244d,COLLEGE LA DIGNITE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE DE LA DIGNITE,11060325,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060325 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060325 egalement revendique par 1 autre(s) candidat(s) staging
6cb2ead2-e4aa-4fdf-9a41-8ce67f2a6434,COLLEGE MATHIEU ET CLAIRE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE MATHIEU ET CLAIRE,11060329,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
c4851730-c721-47cb-a1ac-2377c4628af5,COLLEGE POLYVALENT SAINT AUGUSTIN,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE POLYVALENT SAINT AUGUSTIN,11060334,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
8e335efa-807c-497d-b89d-347a07cc6ee9,COLLEGE PRIVE DU SUCCES,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT POLYVALENT DU SUCCES,11060307,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060307 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060307 egalement revendique par 1 autre(s) candidat(s) staging
80dd9363-42cf-4ffa-9bc0-d7a492daf676,COLLEGE PRIVE LAIC DE L'ESPERANCE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COURS DU SOIR DE L&#039;ESPERANCE PIERRE OVONO,11090026,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11090026 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11090026 egalement revendique par 1 autre(s) candidat(s) staging
9e30b614-8b57-4156-890d-294479712f13,COLLEGE PRIVE LAÏC DJA'ANKEU,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PLB DJA&#039;ANKEU,11060331,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
bd941dbe-3efe-4720-889d-a001f83c3544,COLLEGE PRIVE LAIC LAROUSSE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLL PRIVE LAIC LAROUSSE,11060322,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
7e4ba5ec-7b29-494b-95e1-0969917f8eb4,"COLLEGE PRIVE LAÏC LE ""FANION""",Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE LAIC LE FANION,11060341,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
2e9b534c-4348-4bb5-92aa-8b4e0173bc5d,COLLEGE PRIVE LAIC LES CHANTERELLES,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE LAIC LES CHANTERELLES,11060324,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
8a97521e-04eb-46b8-83b4-70f241cbca1e,COLLEGE PRIVE LAIC LES LILAS,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLEGE PRIVE LAIC LES LILAS,11060321,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
56090dea-274f-4e8e-9c63-62d6977e8060,COLLEGE PRIVE LAÏC MONTESQUIEU,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE MONTESQUIEU,11060344,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
220335c1-f4c6-4fde-ad8d-b8c13967c3df,COLLEGE PRIVE LAÏC SAINT-EXUPERY,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE SAINT EXUPERY,11060345,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
dc2be60c-964c-48ab-9df4-af337b0fdaf0,COLLEGE PRIVE LAIC TOUSSAINT ANTOINE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE TOUSSAINT ANTOINE,11060346,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
63d5a339-ed0e-4f76-badd-01e922b7cd86,COLLEGE PRIVE MONGO BETI,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE LAIC MONGO BETI,11060342,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
352c817f-8b7c-4b6d-b754-30119404a62b,COURS DU SOIR FADIMATOU HADJA,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COURS DU SOIR BILINGUE FADIMATOU HADJA,11060349,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
435f8936-87d2-4adb-a6b7-efe2e5a12c84,INSTITUT DE LA REFERENCE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT DE LA REFERENCE,11060358,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
c93d248a-ecb1-4c06-a8e2-8c92563c162b,INSTITUT PRIVE LAÏC MBEUKAM,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT PRIVE LAIC MBEUKAM,11060361,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
31da4bb0-eab2-4965-9be3-db9918b2c058,INSTITUT PRIVE LAÏC SIANTOU,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,ENIEG SIANTOU,11060297,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060297 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060297 egalement revendique par 1 autre(s) candidat(s) staging
97cffb99-32b8-4115-8e37-c20ba1c2da42,INSTITUT SAMBA,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT SAMBA SECONDAIRE,11060871,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
290c61b6-3acf-4082-9fd7-5e539e657842,NOTRE DAME DE LA BONNE SEMENCE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE NOTRE DAME DE LA BONNE SEMENCE,11061102,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
38493dd7-c95a-4010-833d-5c6e7d7c8f4a,ROBEN MEMORIAL EDUCATIONAL COMPLEX,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COMPLEX ROMEC (ROBEN MEMORIAL),11060347,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (75%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
c65852ca-944b-4467-9b49-3c70f3c483da,COLLEGE D'ENSEIGNEMENT TECHNIQUE INDUSTRIEL FEMININ,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE D&#039;ENSEIGNEMENT TECHNIQUE ET INDUSTRIEL DES FILLES,12180492,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (67%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
4396fc55-1b99-4b0f-b599-62bed83be8ad,COLLEGE PRIVE LAIC DE L'ESPERANCE (COPES),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COURS DU SOIR DE L&#039;ESPERANCE PIERRE OVONO,11090026,OFFICIAL_PROBABLE,MEDIUM,,matricule cartescolaire 11090026 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11090026 egalement revendique par 1 autre(s) candidat(s) staging
4016d84a-e507-48b5-b175-03ffbe1ff58e,COLLEGE PRIVE LAIC GOLDEN INSTITUTE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,GOLDEN INSTITUTE,11060357,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060357 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060357 egalement revendique par 1 autre(s) candidat(s) staging
31339da2-7153-4a71-bc64-dea496e18925,COLLEGE PRIVE LAIC LA DIGNITE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE DE LA DIGNITE,11060325,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060325 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060325 egalement revendique par 1 autre(s) candidat(s) staging
983387a0-2431-4442-9dd4-4f0f15e842e5,CETI NOTRE DAME DES VICTOIRES,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE NOTRE DAME DES VICTOIRES,11060330,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060330 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060330 egalement revendique par 1 autre(s) candidat(s) staging
e8b8392e-8f79-403a-843e-ccf622ffc64f,CITY BILINGUAL ACADEMY,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,CITY BILINGUAL ACADEMY,11060366,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
fa1a9337-9f2c-4aa6-8d68-a6f2e1c90056,COLLEGE B. OLIVE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE B. OLIVE,11060249,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
891b0d6a-fdc1-434d-af96-c74883ad63f0,COLLEGE BILINGUE LES OISILLONS,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE LES OISILLONS,11060371,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
8b762796-54af-4ea9-8c0a-323e13e999a6,COLLEGE DE LA RENOVATION,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE DE LA RENOVATION,11060237,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
dfc38288-a48b-452e-83e5-8eacc18df237,COLLEGE DES SCIENCES ET TECHNIQUES INDUSTRIELLES,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE DES SCIENCES ET TECHNIQUES INDUSTRIELLES,11060375,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
9d8e1c58-ecc8-4ef0-b5d8-ec129bd81fdf,COLLEGE EBANDA,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE EBANDA,11060377,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
227e7f9c-3c50-486d-964b-9528e77fe0e2,COLLEGE FUSEE (FONDATION UNIVERSELLE STELLA ENGAMA),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,FONDATION LE BON SAMARITAIN,11130041,OFFICIAL_PROBABLE,MEDIUM,,,OFFICIAL_CORROBORATED_REVIEW,"signal officiel present mais ambigu - reste en revue humaine, jamais auto-promu (paragraphe 9). chevauchement de mots partiel (20%), signal insuffisant pour STRONG"
46359034-07c6-439b-a9c1-0b7042a12021,COLLEGE JULES FERRY,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE JULES FERRY,11060379,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
eb245bf6-2bac-40c4-833e-20276b8ca1f8,COLLEGE MARKESSO,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COMPLEXE SCOLAIRE BILINGUE MARKESSO,11060872,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
fe9e01da-849b-48b5-aee3-0546db9304ee,COLLEGE POLYVALENT BILINGUE LES AIGLONS,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE POLYVALENT BILINGUE LES AIGLONS,11060382,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
548ce6ae-4e6f-4cb3-a8b6-0ee8007560ef,COLLEGE POLYVALENT LA MUTUELLE COMMUNAUTAIRE DE DEVELOPPEMENT,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE POLYVALENT LA MUTUELLE COMMUNAUTAIRE DE DEVELOPPEMENT (MCD),11060383,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
f32994d7-9046-4eae-9671-f69d0113c20d,COLLEGE PRIVE LAIC FLEMING,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE LAIC FLEMING,11060387,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
