official_id,official_name,region,department,arrondissement,existing_match_id,existing_name,match_type,confidence,recommended_action
5LC1GSFD110189091,Lyce d'ELIG-ESSONO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LC1GSFD111859091,Lyce de MBALLA II,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LC1GSFD110699105,Lyce de NKOLONDOM,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LE1GSFD110141092,Lyce de LA CITE-VERTE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LE1GSFD110120091,Lyce de TSINGA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LH1GSBD112399092,Lyce Bilingue d'APPLICATION,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LH1GSFD110685106,Lyce d'AFANOYOA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LH1GSFD111196113,Lyce d'AHALA II,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LH1GSFD111709087,Lyce de BIYEM-ASSI,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LH1GSFD111749110,Lyce de NGOA-EKELLE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LH1GSFD110108097,Lyce de NSAM-EFOULAN,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LH1GSFD111715052,Lyce GENERAL LECLERC,CENTRE,,,2d44d024-7430-499e-b4d1-cecb91392f11,Lycée Général Leclerc,exact_normalized_name,high,revue humaine : lier via duplicate_of_establishment_id (ne jamais fusionner automatiquement)
5LI1GSBD110009112,Lyce Bilingue d'EKOUNOU,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LI1GSBD110135110,Lyce Bilingue de MIMBOMAN,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LI1GSFD110382091,Lyce Bilingue de NKOLNDONGO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LI1GSFD112295089,Lyce d'ANGUISSA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LI1GSFD110412112,Lyce d'ODZA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LI1GSFD110155106,Lyce de MINKAN,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LJ1GSBD110162077,Lyce Bilingue de YAOUNDE,CENTRE,,,c3c9009b-fe76-492b-855b-3b0d9bb0cbdd,Lycée Bilingue de Yaoundé,probable_fuzzy,medium,revue humaine obligatoire — correspondance incertaine
5LJ1GSFD110037104,Lyce de NGOUSSO-NGOULMEKONG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LJ1GSFD112791114,Lyce de NKOLMESSENG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LK1GSFD103118118,CES de MENDONG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LK1GSBD110117098,Lyce Bilingue d'ETOUG-EBE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LK1GSBD111628110,Lyce Bilingue de MENDONG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LL1GSBD110373110,Lyce Bilingue d'EKOREZOK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5LL1GSFD112162098,Lyce Classique de NKOLBISSON,CENTRE,,,bd0dda27-d70d-40b0-86d9-3037be675183,Lycée Technique de Nkolbisson,probable_fuzzy,medium,revue humaine obligatoire — correspondance incertaine
5MC1GSFD111676112,Lyce de BIYOUHA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5ME1GSFD100552107A,CES de LINDOI,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5ME1GSFD112151110,Lyce de BONDJOCK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MH1GSFD100129109,CES de BISSOMBE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MH1GSFD102197110,CES de BOBOG I,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MH1GSFD100438111,CES de MANDJACK (Bot-Makak),CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MH1GSFD102365107,CES de MBANDA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MH1GSFD102448108,CES de MBEBE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MH1GSFD100514106,CES de MOM-LELEP II,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MH1GSFD100403109,CES de PAN-MAKAK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MH1GSFD112388092,Lyce de BOT-MAKAK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MH1GSFD110519107,Lyce de HEGBA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MH1GSFD111175111,Lyce de NTOULENG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MI1GSFD101239107,CES de NDONGO-CENTRE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MI1GSBD111665112,Lyce Bilingue de SOMBO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MI1GSFD111830092,Lyce de DIBANG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MJ1GSFD102372111,CES de MANDJACK (Eska),CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MJ1GSBD111670107,Lyce Bilingue d'ESEKA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MJ1GSFD111921076,Lyce d'ESEKA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MJ1GSFD111234112,Lyce de BOGSO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MK1GSFD101903103,CES de MBEMNDJOCK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MK1GSFD102444110,CES de MBENG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MK1GSFD102377113,CES de MINKA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MK1GSFD102019111,CES de NGWATE-POHE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MK1GSFD100433112,CES de SEPP,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MK1GSFD110111092,Lyce Bilingue de MAKAK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MK1GSFD111347111,Lyce de MOM-GARE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5ML1GSFD102247110,CES de MAWEL,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5ML1GSFD102383113,CES de NKENG-LIKOK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5ML1GSBD112204110,Lyce Bilingue de MANGUEN II,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5ML1GSFD112243111,Lyce de LAMAL-POUGUE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5ML1GSFD112391108,Lyce de MANDOUMBA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5ML1GSFD112468095,Lyce de MATOMB,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MM1GSFD102172110,CES de BIKOK-BI-MBOUI,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MM1GSFD102404110,CES de NDOGBESSOL-GARE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MM1GSFD102049106,CES de SONG-MBONG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MM1GSFD110510111,Lyce de BADJOB,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MM1GSFD111350097,Lyce de MESSONDO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MN1GSFD101826109,CES de MAMB,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MN1GSBD110834110,Lyce Bilingue de MAKAI,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MN1GSFD112141111,Lyce de BOUMNYEBEL,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MN1GSFD112457071,Lyce de NGOG-MAPUBI,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MQ1GSFD101254106,CES d'ELALE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MQ1GSFD101247108,CES de BOUMNDJACK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5MQ1GSFD110557109,Lyce de NGUIBASSAL,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSFD101275109,CES d'ABEM,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSFD100874113,CES d'ANDOM-YEMBAMA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSFD101973102,CES d'EMVANESSO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSFD101257110,CES de MEDZEK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSFD101267099,CES de MENGUEME-SY,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSFD101272110,CES de NKOL-EBOTAN,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NI1GSFD100821109,CES de NKOLESSONG-MENGANG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSFD101521112,CES de TOMBA II,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSFD101262108,CES de ZALOM,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSBD111514111,Lyce Bilingue d'AKONOLINGA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSFD112242115,Lyce d'ANDOM-EBOA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NC1GSFD111002076,Lyce Mixte d'AKONOLINGA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NE1GSFD100749108,CES de MBEKA-AYOS,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NE1GSFD101192110,CES de NNEMEYONG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NE1GSFD100651110,CES de NYAMVOUDOU,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NE1GSBD112139114,Lyce Bilingue d'AYOS,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NE1GSBD102913114,Lyce Bilingue d'AYOS-EBABODO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NE1GSFD110756113,Lyce de KOMBO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NE1GSFD110607111,Lyce de NDELLE-AYOS,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NH1GSFD100631109,CES d'EYEK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NH1GSFD100615110,CES de KPWAMENDJING,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NH1GSFD100622110,CES de NKO'OVENG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NH1GSFD100601112,CES de NKOLTOM,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NH1GSFD111933091,Lyce Mixte d'ENDOM,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NI1GSFD110662104,Lyce Bilingue de MENGANG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NJ1GSFD100657107,CES d'AWAE-AYOS,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NJ1GSFD100650109,CES de YENASSA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5NJ1GSBD112206111,Lyce Bilingue de KOBDOMBO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QC1GSFD102064097,Lyce d'AKOEMAN,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QE1GSFD102250100,CES de KOMASSI,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QE1GSFD101997108,CES de MBANGA-DZENG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QE1GSFD100720106,CES de NGAT I,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QE1GSBD111854098,Lyce Bilingue de DZENG,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QH1GSFD100623110,CES d'EKOMBITIE-MBALMAYO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QH1GSFD102988117,CES de MVOG-ZOUGA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QH1GSFD100349109,CES de NKOLNYAMA,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QH1GSBD111890097,Lyce Bilingue de MBALMAYO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QH1GSFD111879099,Lyce de MBALMAYO-OYACK,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QH1GSFD110348111,Lyce de MBALMAYO-RURAL,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QI1GSFD101862098,CES d'OSSOESSAM,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QI1GSFD111958098,Lyce de MENGUEME,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QJ1GSFD102055100,CES d'AKONGO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QJ1GSFD100345107,CES d'ASSIE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QJ1GSFD100119111,CES d'OSSOE-BIKOBO,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QJ1GSFD100408111,CES de NKOLBEWA III,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QJ1GSFD102038112,CES de NKOLMEYANG-NGOMEDZAP,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QJ1GSBD112090111,Lyce Bilingue de NGOMEDZAP,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QJ1GSFD110429112,Lyce d'EKOUDENDI,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QK1GSFD100388109,CES d'AWAE-NKOLMETET,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QK1GSFD102005109,CES d'AYENE,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
5QK1GSFD112092106,Lyce de NKOLMETET,CENTRE,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CE1GSFD102040112,CES de BAKEM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CE1GSBD111326112,Lyce Bilingue de BARE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CE1GSBD111588114,Lyce Bilingue de MELONG II,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CE1GSFD110282115,Lyce de BAREHOCK,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CH1GSFD101821111,CES de BOMONO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CH1GSFD102149098,CES de BONAMATEKE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CH1GSBD112034107,Lyce Bilingue de BEKOKO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CH1GSFD111841092,Lyce de DIBOMBARI,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CI1GSBD102833115,CES Bilingue de KOMPINA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CI1GSBD111669109,Lyce Bilingue de GRAND-SOUZA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CI1GSBD112067113,Lyce Bilingue de MIANG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CI1GSBD111996107,Lyce Bilingue de PENDA-MBOKO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CJ1GSFD101874096,CES de BABONG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CJ1GSBD110005110,Lyce Bilingue de LOUM-CHANTIER-GARE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CJ1GSBD110217115,Lyce Bilingue de MANENGWASSA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CJ1GSFD112010091,Lyce de LOUM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CK1GSFD102340113,CES de MANENGOTENG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CK1GSBD102062096,Lyce Bilingue de MOUMEKENG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CK1GSBD112108111,Lyce Bilingue de NLOHE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CK1GSFD110234092,Lyce de MANJO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CL1GSBD102688114,CES Bilingue de KOTTO-MISSION,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CL1GSBD111678109,Lyce Bilingue de MBANGA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CM1GSBD102921115,CES Bilingue d'ESSEKOU,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CM1GSBD101718111,CES Bilingue de MAMA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CM1GSBD103238120,CES Bilingue de MBOUASSOUM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CMGSFD102683114,CES de NINONG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CM1GSBD112016111,Lyce Bilingue de LELEM-MOUATONG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CM1GSBD112101113,Lyce Bilingue de MBOKAMBO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CM1GSBD111578106,Lyce Bilingue de MELONG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CM1GSBD112119114,Lyce Bilingue de MOUANGUEL,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CM1GSFD111655107,Lyce de MELONG-CENTRE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CN1GSBD111713108,Lyce Bilingue de MOMBO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CQ1GSBD111989113,Lyce Bilingue de NJOMBE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CQ1GSBD111831105,Lyce Bilingue de PENJA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CR1GSFD111891103,Lyce Bilingue de NLONAKO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CT1GSBD111358115,Lyce Bilingue d'EKANGTE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CT1GSFD112358060,Lyce du MANENGOUBA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CV1GSBD112022092,Lyce Bilingue de NKONGSAMBA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CX1GSBD100276110,CES Bilingue de NDOUNGUE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CX1GSFD102439096,CES de BAKWAT,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CX1GSFD102117096,CES de MANENGOUBA II,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CX1GSBD110291113,Lyce Bilingue d'EBONE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7CX1GSBD110236113,Lyce Bilingue de MANENGOLE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EC1GSFD102371113,CES de DINGANG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EC1GSFD102028110,CES de MADIP,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EC1GSFD102832115,CES de MAKOMBE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EC1GSFD102046110,CES de NDOGTIBA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EE1GSFD100328111,CES du CARREFOUR-NDOTTOWAKWAK,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EC1GSBD110051110,Lyce Bilingue de NKONDJOCK,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EC1GSFD110231108,Lyce de SOHOCK,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EC1GSFD111899113,Lyce de TAM-CARREFOUR,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EE1GSFD100691110,CES de BANGOPE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EE1GSFD101711111,CES DE MBIAM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EE1GSFD100337112,CES de TONGO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EE1GSFD111692108,Lyce de NDOBIAN,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EH1GSBD100351114,CES Bilingue de SOLLE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EC1GSFD100344112,CES de BENGA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EH1GSFD102332113,CES de BODIMAN,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EH1GSFD100045111,CES de DIWOM-PK-34,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EH1GSFD102717114,CES de NDONDAK,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EH1GSFD100981110,CES de TONDE-CARREFOUR,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EH1GSFD102326113,CES de WOURI-BWELE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EH1GSBD110322112,Lyce Bilingue de YABASSI,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EH1GSFD111595108,Lyce de BONEPOUPA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EI1GSFD102831115,CES de MOSSE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7EI1GSFD111687095,Lyce de YINGUI,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HC1GSFD102331113,CES de SOMAKEK,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HC1GSBD110636113,Lyce Bilingue de MISSOLE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HC1GSFD110053109,Lyce de LOGBADJECK,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HE1GSBD110648112,Lyce Bilingue de DIZANGUE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HE1GSBD100496111,Lyce Bilingue de MBAMBOU,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HE1GSBD110313107,Lyce Bilingue de MBONGO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HH1GSFD102990117,CES de BISSEKE-MBANDA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HH1GSFD100764109,CES de YASSOUKOU,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HH1GSBD110360092,Lyce Bilingue d'EDEA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HH1GSBD110332112,Lyce Bilingue de BEON,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HH1GSBD111952109,Lyce Bilingue de la FERME SUISSE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HH1GSFD112218074,Lyce Classique d'EDEA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HH1GSFD110448113,Lyce d'OSSOMBAH,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HI1GSFD103028117,CES de MALIMBA-GARE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HI1GSFD101316108,CES de NGONGA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HI1GSFD111881103,Lyce d'EKITE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HJ1GSFD100492108,CES de KAHN,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HJ1GSFD110070109,Lyce de MASSOCK-SONGLOULOU,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HJ1GSFD110052109,Lyce de NKOM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HJ1GSFD110063106,Lyce de SONGMBENGUE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HK1GSFD102375113,CES d'OLOMBE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HK1GSBD111887108,Lyce Bilingue de MOUANKO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HL1GSBD102693114,CES Bilingue de NDOM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HL1GSFD101310112,CES de BIPOCK,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HL1GSFD101320109,CES de MBONGO-NDOM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HL1GSFD100226100,CES de NDOG-BABEM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HL1GSFD101585108,CES de NGOCK,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HL1GSFD102727114,CES de SO'O,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
