official_name,category_hint,city,source_name,source_url,source_type,match_type,matched_against
COLLEGE PRIVE LAIC LES LILAS,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAÏC MONTESQUIEU,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAÏC SAINT-EXUPERY,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC TOUSSAINT ANTOINE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE MONGO BETI,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COURS DU SOIR FADIMATOU HADJA,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT DE LA REFERENCE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT PRIVE LAÏC ESSOMBA,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT PRIVE LAÏC MBEUKAM,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT PRIVE LAÏC SIANTOU,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT SAMBA,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
NOTRE DAME DE LA BONNE SEMENCE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
QUEENSWAY INTERNATIONAL COLLEGE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Collège Bilingue International
ROBEN MEMORIAL EDUCATIONAL COMPLEX,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLÈGE FADIMATOU HADJA,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT PRIVE LAIC ESSOMBA,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE D'ENSEIGNEMENT TECHNIQUE INDUSTRIEL FEMININ,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC DE L'ESPERANCE (COPES),college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC GOLDEN INSTITUTE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC LA DIGNITE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
CETI NOTRE DAME DES VICTOIRES,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
CITY BILINGUAL ACADEMY,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE B. OLIVE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE BILINGUE LES OISILLONS,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE DE LA RENOVATION,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE DES SCIENCES ET TECHNIQUES INDUSTRIELLES,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE EBANDA,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE FUSEE (FONDATION UNIVERSELLE STELLA ENGAMA),college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE JULES FERRY,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE MARKESSO,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE POLYVALENT BILINGUE LES AIGLONS,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE POLYVALENT LA MUTUELLE COMMUNAUTAIRE DE DEVELOPPEMENT,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE POLYVALENT SAINTE MERE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Garderie-Maternelle Sainte-Anne
COLLEGE PRIVE LAÏC DU SAVOIR,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC FLEMING,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC JEAN JAURES,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC LA FONTAINE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC LES CHAMPS DU LYS,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAÏC MOKALA,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC NOTRE DAME DES BEATITUDES,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC SIGMUND FREUD,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE MODERNE DE L'ESPERANCE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COMPLEXE SCOLAIRE PRIVE LAÏC BILINGUE EMMAÜS (COSBIE),college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
FRANKY SECONDARY SCHOOL,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
GROUPE SCOLAIRE LES PIGEONS,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
HOLY INFANT HIGH SCHOOL YAOUNDE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT BAUDELAIRE BILINGUE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT DES TECHNIQUES INDUSTRIELLES D'ETOUG-EBE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT POLYVALENT NIBERT (IPONI),college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
ISEIG ENSEIGNEMENTS SECONDAIRES,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
KAD-NDAP BILINGUAL SECONDARY SCHOOL,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
"MARIO ACADEMIC COMPLEX, MENDONG",college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
MEVICK BILINGUAL GRAMMAR SCHOOL ETOUG-EBE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
NATIONAL EDUCATION SERVICE COLLEGE OF ARTS AND SCIENCES(NESCA),college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
OXFORD HIGH SCHOOL,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
QUALITY INTERNATIONAL SCHOOL,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Collège Bilingue International
COLLEGE PRIVE LAIC DU SAVOIR,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
BILINGUAL AFRICAN COLLEGE OF TECHNIQUES (BACT),college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC INSTITUT BILINGUE BAUDELAIRE (IBB),college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COMPLEXE SCOLAIRE ADVENTISTE D'ODZA,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
GROUPE SCOLAIRE PRIVE LAIC DJONOU,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
NSTITUT TECHNIQUE INDUSTRIEL D'ETOUG EBE (I.T.I.E),college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT DES SCIENCES ECONOMIQUE ET INFORMATIQUE DE GESTION,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Centre Informatique et Bureautique de Yaoundé (CIBY)
CHUO BILINGUAL COMPREHENSIVE COLLEGE (CBCC),college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
"COLLEGE ""LES COCCINELLES""",college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE BILINGUE BETHELEHEM LEGRAND,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE BILINGUE LINCOLN,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE ELOHIM,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAÏC LA GRACE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE ROSA PARKS,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT BILINGUE MICHELANN,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT JEAN BODY ZIBI,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT NOTRE DAME DE LA PAIX,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE DIDEROT,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE LA GRACE TCHETGNA,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE LES FUTURS BOSS,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAÏC ATANGANA FOUDA ALBERT,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
"COLLEGE PRIVE LAÏC BILINGUE ""LES BAMBIS""",college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC LA COLOMBE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC LES SAPINS,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COMPLEXE SCOLAIRE EVANGELIQUE DE PENTECOTE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
ENGLISH HIGH SCHOOL (E H S) YAOUNDÉ,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
FONDATION SCOLAIRE AA,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
FRAZATI BILINGUAL COLLEGE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT PASCAL,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT POLYVALENT BILINGUE DES NATIONS,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT POLYVALENT DE LA RENOVATION PEDAGOGIQUE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT VICTOR HUGO,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
WECARE SECONDARY SCHOOL,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE LAIC CENTRE SOCIO EDUCATIF BILINGUE DAVID,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Centre de Formation en Couture et Mode de Yaoundé
INSTITUT PRIVE LAIC PAUL MOMO,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE PRIVE DIDEROT,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT PRIVE LAIC POLYVALENT RENOVATION PEDAGOGIQUE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
INSTITUT PRIVE LAIC POLYVALENT BILINGUE DES NATIONS,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
AMASIA MAHAMAIN BILINGUAL SECONDARY SCHOOL,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
"COLLEGE ANGLO-SAXON ""PI AND JU PLUS",college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE BILINGUE INTERNATIONAL LA FIERTE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Collège Bilingue International
COLLEGE BILINGUE JEUNESSE LUMIERE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE BILINGUE LES ANGES,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE BILINGUE SHAKESPEARE,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE BILINGUE YONDO,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE BRAUNSCHWEIG (COLBRA),college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
COLLEGE DE LA MEFOU,college,Yaoundé,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
